key,metrics.diff_pct,metrics.match_avg_pct,metrics.match_curve_error_max,metrics.match_curve_error_pct,metrics.match_curve_pct,metrics.match_curve_r2,metrics.match_curve_rmse_pct,metrics.match_end_pct,metrics.match_half_curve_pct,metrics.match_half_rmse_pct,metrics.match_hubble_curve_pct,metrics.match_hubble_curve_r2,metrics.match_hubble_end_pct,metrics.match_hubble_half_curve_pct,metrics.match_hubble_half_rmse_pct,metrics.match_hubble_rmse_pct,metrics.match_max_pct,results.a_final,results.radius_max_Gpc,results.size_final_Gpc
200p_5.8-2.2Gyr_400M_1centerM_19S_250steps_123seeds,63.018357165141836,57.9588034481383,97.18050233975175,99.62820335915092,99.62820335915093,99.76454690278842,99.00509468801941,100.0,99.31348970838947,98.80696064325758,93.62449641498594,66.3640381548253,58.251138373297984,87.93836041467193,83.28499179533262,89.8444675189142,56.444461749152794,2.0929268165125032,13.43638171511651,14.908827160735992
200p_5.8-2.2Gyr_400M_1centerM_18S_250steps_123seeds,100.0,0.0,91.02771141089973,98.81197760137074,98.81197760137073,97.34713010902995,96.66045329856608,96.02771141089973,97.64200910745248,95.98837948713043,83.03416933523363,-153.5397816170193,-21.98563691936822,66.3344768857156,54.02338480180573,72.11800596780392,9.918583252673585,2.2181690266421477,17.791068902576075,15.800981845419535
200p_5.8-2.2Gyr_350M_1centerM_20S_250steps_123seeds,12.962322387785619,93.1340220530409,98.93728570263505,99.53022743334155,99.53022743334155,99.86673136129232,99.2514970322584,99.22830158268131,99.15609934422795,99.10932274132148,97.7564711836854,97.91834756051571,91.78636359206101,96.66945963211307,96.2527002002522,97.47358387931399,76.95542205086282,2.0198267650132227,11.516615363254772,14.388103729488787
200p_5.8-2.2Gyr_350M_1centerM_19S_250steps_123seeds,37.38954552656229,80.28608972668411,98.77197441206036,99.73964068950171,99.73964068950171,99.94744222783834,99.52994571096207,100.0,99.55216322861644,99.44292848392527,95.88492537033326,87.04184552877798,73.42489356354712,92.65343273951059,89.69448156510329,93.69663653263086,65.27695067090764,2.0605318461648396,12.609686388044826,14.678063710251244
200p_5.8-2.2Gyr_350M_1centerM_18S_250steps_123seeds,98.01199859399684,5.625133469184151,94.682122932099,99.31884123625552,99.31884123625552,99.08379733981666,98.0374292582759,99.682122932099,98.67635201106108,97.64286187098051,89.53028098165508,7.193388712079729,30.194354435252052,79.5003312626339,72.18982461545158,83.13096530012659,40.41113648187279,2.1437822026901068,14.937054423941976,15.271092174845641
200p_5.8-2.2Gyr_300M_1centerM_19S_250steps_123seeds,19.32997118026792,83.98353972839205,99.19768979732757,99.65942829744664,99.65942829744662,99.93370871684091,99.47209258936573,99.9058358942317,99.40644208061461,99.3758568988989,97.3326107630693,96.05457102739888,85.56624650540783,95.72569989671359,94.50938995196495,96.52185335532452,72.77448972529102,2.033618212764084,11.907938493911635,14.486346204663592
200p_5.8-2.2Gyr_300M_1centerM_18S_250steps_123seeds,62.1450790584847,56.0653069175164,97.3156179869762,99.64247833611854,99.64247833611853,99.79081983677713,99.06224412298687,100.0,99.34438448664353,98.87594370136566,93.76524645503785,67.5193324049892,58.47584369726589,88.24830731227627,83.5786796866013,90.02039740127492,56.324439353158056,2.0901764902821522,13.447615463020616,14.889235391888446
200p_5.8-2.2Gyr_300M_1centerM_17S_250steps_123seeds,100.0,0.0,46.26053686056747,97.06581593162113,97.06581593162113,50.25142522706717,85.53828270422963,51.26053686056747,94.15008517470815,82.62779378366592,-24.205696552364095,-39007.10091994989,-1866.5193897749382,-148.1444274875873,-471.0278042991566,-246.28093779788145,-911.0530979942279,3.129420513451447,103.99134517769184,22.29222215521771
200p_5.8-2.2Gyr_250M_1centerM_19S_250steps_123seeds,10.389713092077372,91.37069581156001,98.70368280792745,99.44794330452683,99.44794330452683,99.80387157097101,99.09197078729098,98.8185359005557,98.9974692714581,98.9170814735616,97.77290607490887,98.07333315347846,95.22874477842689,96.76957651111934,96.48827561314457,97.56945265003142,79.25149417558467,2.0114858413156465,11.301709676653585,14.328687705580574
200p_5.8-2.2Gyr_250M_1centerM_18S_250steps_123seeds,29.264898667904134,77.20957326563655,99.34912703542822,99.72990120191905,99.72990120191906,99.95939443170316,99.58683612461525,100.0,99.53950340713293,99.51417389473109,96.54972606387923,91.6144181871521,78.30631116869971,94.06519278593228,91.77324259037432,94.92930633747932,68.07474492445641,2.0487837027664098,12.347820966417187,14.594376579862903
200p_5.8-2.2Gyr_250M_1centerM_17S_250steps_123seeds,92.52949421842636,32.49275208695839,95.41554149036858,99.43016125558268,99.43016125558269,99.35078607161266,98.34794896192032,100.0,98.90638921202569,98.01622001766827,90.60891148299139,22.99129898748117,34.942283577396765,81.75804615822464,74.67277251265165,84.63365170144161,42.566966570826104,2.128853211562349,14.735274984840892,15.164746483896552
200p_5.8-2.2Gyr_250M_1centerM_16S_250steps_123seeds,100.0,0.0,-5.3531955123523005,93.71253160524985,93.71253160524984,-102.50574670502522,70.82249031468622,-0.3531955123523005,87.45668398738029,64.95037782988092,-76.5394885503437,-60745.860336459955,-2061.46605235587,-252.68985362977918,-612.2702558741784,-331.9329068408546,-1131.4619942175864,4.180036078025899,124.62097813472666,29.776213349291076
200p_5.8-2.2Gyr_200M_1centerM_18S_250steps_123seeds,12.311032810885848,89.49873510723519,98.84822297417477,99.49744772625307,99.49744772625309,99.84388077016776,99.18986434590629,99.07985498523557,99.09318728429186,99.03507297082756,97.75631704552512,97.97788436232912,92.73884921045772,96.69890659829977,96.34423752231321,97.50997465395035,77.42223219992422,2.016805082631143,11.472923288203516,14.366578972859154
200p_5.8-2.2Gyr_200M_1centerM_17S_250steps_123seeds,41.1595871830146,69.30245584740234,98.66322766866007,99.73139034859572,99.73139034859572,99.94088901229759,99.50150173178494,100.0,99.53627027930133,99.40844748581546,95.63362647423818,84.90379178848525,70.84972047662171,92.15717954444932,88.8643705665191,93.19646360260478,63.32891506567505,2.062745424140322,12.792016866586211,14.693831988044286
200p_5.8-2.2Gyr_200M_1centerM_16S_250steps_123seeds,100.0,0.0,-2492.519879477725,-0.3004896133886348,-0.30048961338862823,-112397.53762374616,-587.7032141489082,-2487.519879477725,-100.56648136217838,-726.1070506341847,-2268.8678074645077,-24854480.575484812,-6161.390495838021,-4637.3558703802555,-14295.699250305728,-8629.793953731352,-28446.55035609971,54.80718334544662,2681.233967673769,390.41538252427006
200p_5.8-2.2Gyr_150M_1centerM_17S_250steps_123seeds,12.748141805125115,89.12409426657412,98.848064142938,99.49756921559246,99.49756921559245,99.84426209945569,99.19085434991351,99.09439315867675,99.0936906056441,99.03631505139377,97.72031780058794,97.89929301710568,92.33597404890159,96.62958863368424,96.25783442162192,97.46204736064244,77.02631789549208,2.0171010122335096,11.509979717970298,14.368687008008125
200p_5.8-2.2Gyr_150M_1centerM_16S_250steps_123seeds,48.39494737304732,64.39045720823216,98.35905613160968,99.71414318344458,99.71414318344456,99.92074997436517,99.42279610706963,100.0,99.50030644283164,99.31263033678036,95.11897849680821,80.1439450259954,66.10676574719724,91.10916142677758,87.20249953146387,92.19725781764917,60.20133534372889,2.0689369421033468,13.08474925086452,14.737936860916593
200p_5.8-2.2Gyr_150M_1centerM_15S_250steps_123seeds,100.0,0.0,71.1277940230542,97.99483461259692,97.99483461259692,83.84376608750406,91.75862621287378,76.1277940230542,96.01878314616839,90.10005346923677,36.80281546471456,-7671.401083407247,-739.7705286331827,-26.07864759976334,-154.55313992393744,-54.365568158391,-299.37147486014817,2.6232388012974233,46.739720637856074,18.686469866657138
200p_5.8-2.2Gyr_100M_1centerM_16S_250steps_123seeds,9.932371177483802,92.07138840087697,98.54526897471686,99.39949486021071,99.39949486021071,99.76081703539433,98.99724538805027,98.60599656456334,98.90471942852948,98.80313191820622,97.63733227537634,97.82368919035255,96.47853442833164,96.5443860061126,96.24293358826641,97.41678095709995,79.83980496124038,2.007159528836159,11.246645494668648,14.297869501861681
200p_5.8-2.2Gyr_100M_1centerM_15S_250steps_123seeds,38.357529922757394,70.72064010374619,99.0885255104006,99.7179191889776,99.71791918897762,99.95167526301879,99.5492722519072,100.0,99.51654848368851,99.46841393580628,95.96394777205077,87.16333730409393,71.9555697729533,92.90378189050853,89.76562627557347,93.72625534439743,63.495010257199006,2.0540883379043544,12.776470838745324,14.63216380099191
200p_5.8-2.2Gyr_90M_1centerM_15S_250steps_123seeds,23.384767739500163,80.89968891146849,99.15772152232199,99.64870548471094,99.64870548471097,99.9281143991817,99.45026865666897,99.96594197346292,99.38744975634962,99.34981295359707,97.03812294436918,94.70398871909474,82.43839635701823,95.16401575367139,93.57713804372672,95.97027671607772,70.09743956541026,2.0348416930175484,12.158502618827654,14.49506158615212
200p_5.8-2.2Gyr_150000M_1centerM_70S_250steps_123seeds,8.743891363629004,90.91793208754055,98.2347846091059,99.33661433498675,99.33661433498675,99.69238436306853,98.8628081203697,98.2347846091059,98.78236285456386,98.64116805428188,97.31220762160449,97.22891764094727,99.25864439662476,95.93344066246846,95.66333952784838,97.08508771390801,83.7570706931171,1.9996033797217745,10.88000079189815,14.244043768320353
200p_5.8-2.2Gyr_150000M_1centerM_69S_250steps_123seeds,8.211483937710412,88.28771288979262,98.49675322769639,99.39411304752737,99.39411304752737,99.75261819328539,98.98020371786689,98.51419649289285,98.89292522372658,98.78239038230085,97.69429000813567,97.8549133792065,98.45658852646615,96.64832402348085,96.26934386235753,97.4353790182235,82.0778808154073,2.005290906287624,11.037168090659161,14.28455849146946
200p_5.8-2.2Gyr_100000M_1centerM_66S_250steps_123seeds,13.44789221596379,83.43267693487928,97.87263389249624,99.26118468727815,99.26118468727813,99.60257478988792,98.70742053497328,97.87263389249624,98.63756449275206,98.45435135073403,96.66241719309916,95.98577467528574,96.32385447774764,94.70033103844645,94.64218095440545,96.49166022515678,86.02773475866641,1.9922316752915885,10.667473225889466,14.191531914411952
200p_5.8-2.2Gyr_90000M_1centerM_61S_250steps_123seeds,10.568833138745532,94.40026243065276,98.83775042219409,99.49336467995553,99.49336467995553,99.83938309076676,99.17827750133233,99.00259717853727,99.08408654684385,99.02088870603724,97.88627745288532,98.24413167096925,94.42606698466601,96.94963155249818,96.6535592702129,97.67968607349593,79.25444175733898,2.0152324729695192,11.301433791556638,14.3553765908879
200p_5.8-2.2Gyr_80000M_1centerM_60S_250steps_123seeds,9.609280808417637,90.63505880396916,98.73055918684119,99.45815996390188,99.45815996390189,99.811143249702,99.10896286931634,98.82880765453683,99.01624692280991,98.93739032645186,97.8583811826985,98.20809921886861,95.86068163469807,96.92291138101137,96.63574459932921,97.65599921202987,80.23672612049701,2.011694926458532,11.209494826212657,14.330177109907837
200p_5.8-2.2Gyr_80000M_1centerM_59S_250steps_123seeds,12.276165433864207,92.1185348861784,98.97898150361587,99.5464164455329,99.54641644553291,99.87665706203184,99.27991014851679,99.26643134363471,99.18647025612862,99.14341755633988,97.84274652766726,98.07979004069236,92.23657629214226,96.8193709333627,96.41819257008679,97.57352884539083,77.78405246407571,2.020602909626088,11.439057961650189,14.393632544827028
200p_5.8-2.2Gyr_70000M_1centerM_58S_250steps_123seeds,10.603449711120774,91.04332484708026,98.84039090747135,99.49431938952134,99.49431938952132,99.84011753650644,99.18015838076332,99.00758049052791,99.08593324901872,99.0231562860418,97.88655696993516,98.24257387017117,94.38067428293225,96.94947073912545,96.65095660430052,97.67865701412123,79.21926138552075,2.015333910027058,11.304726572248969,14.356099171126544
200p_5.8-2.2Gyr_60000M_1centerM_57S_250steps_123seeds,8.917275437453497,93.20314581988619,98.6320497394944,99.42879607658303,99.42879607658303,99.78546571482183,99.05031867124902,98.68463602544473,98.95969918831378,98.8667805922337,97.79941311873446,98.09153882054085,97.0452515466362,96.82951264539786,96.51662134512578,97.58096340111587,81.0595760225356,2.008760262551651,11.132478463676247,14.309272223689483
200p_5.8-2.2Gyr_60000M_1centerM_56S_250steps_123seeds,11.300888443240396,91.54059638128835,98.90288480615449,99.51693866975518,99.51693866975519,99.85673797570949,99.22394037861821,99.11994221114732,99.1295490937568,99.07592583429891,97.87473312562108,98.20197714856712,93.44668325458667,96.90737777770329,96.58430901777378,97.65199845993435,78.58541087266696,2.0176210721274885,11.364053140522108,14.372391620616357
200p_5.8-2.2Gyr_55000M_1centerM_55S_250steps_123seeds,11.411627981582313,91.61089727037184,98.91221199924199,99.5203129414949,99.5203129414949,99.85911940172139,99.2304175779455,99.13681805846109,99.13605902612163,99.08373501005654,97.87074857148059,98.1914007900882,93.30486164851209,96.89668873852354,96.56903098958887,97.645102859505,78.48842312969947,2.0179645858986905,11.373130911760175,14.374838618476854
200p_5.8-2.2Gyr_50000M_1centerM_54S_250steps_123seeds,11.29308135623613,91.53095374998203,98.90165754937468,99.51649355951581,99.51649355951582,99.85642804600432,99.22310137754516,99.11797084041388,99.12869655845887,99.07491546432396,97.87466271616432,98.20215386483014,93.4591295633414,96.90765819423676,96.5848953013322,97.65211384785978,78.58991800800482,2.0175809441870958,11.363631285736293,14.372105771860008
200p_5.8-2.2Gyr_45000M_1centerM_53S_250steps_123seeds,10.902854311528401,91.25748099232686,98.86668066809384,99.50383443688341,99.5038344368834,99.8472638859298,99.19869027350255,99.05528092538744,99.10429036735678,99.04549175210553,97.88822013195653,98.22943965056761,93.97666040992766,96.94513919479598,96.62768582885954,97.66999881945794,78.9364215203754,2.016304869052813,11.331199562693296,14.363015734181175
200p_5.8-2.2Gyr_40000M_1centerM_52S_250steps_123seeds,10.224344269968398,90.72019782554388,98.80244435320408,99.4805732100535,99.4805732100535,99.82947406770607,99.15330935345462,98.94023367036493,99.05945424592666,98.99080963279334,97.87465303776254,98.24141212645357,94.92709998215724,96.93712642510512,96.66007870152791,97.67788988085401,79.58039431095301,2.0139630419608503,11.270925578604784,14.346333882202911
200p_5.8-2.2Gyr_35000M_1centerM_51S_250steps_123seeds,9.304824067902771,93.53555324817651,98.68635033030836,99.44494047382524,99.44494047382524,99.79985256768823,99.08271443908211,98.76459180319688,98.99080474844062,98.9057859391065,97.84621541081782,98.163763770873,96.37629670660327,96.9097882598647,96.59162894986393,97.62717860361654,80.57931760030891,2.01038779035718,11.177429258062608,14.320865811463543
200p_5.8-2.2Gyr_30000M_1centerM_50S_250steps_123seeds,8.26117561378392,89.0125041712034,98.50246135703847,99.39535367977614,99.39535367977615,99.75390467156602,98.98285883605688,98.52154195076383,98.89534571978221,98.78559063876281,97.69745323965687,97.86504423719323,98.37564808326587,96.65392791926628,96.2800308109544,97.44144230727983,81.99372533190459,2.0054404256502703,11.04504479965653,14.285623582860753
200p_5.8-2.2Gyr_30000M_1centerM_49S_250steps_123seeds,10.515825442743335,90.95125035911937,98.82943589048152,99.49034714949799,99.49034714949798,99.83711344604511,99.17249207146472,98.98904003341772,99.07830384838621,99.01392349768078,97.88143969266972,98.24065811507677,94.51578109555467,96.94277350387658,96.65180967504368,97.6773921207375,79.29235122907569,2.014956512541568,11.29788557503306,14.353410804845566
200p_5.8-2.2Gyr_25000M_1centerM_48S_250steps_123seeds,8.633672178775726,88.92344150089941,98.58000695510043,99.41444474437928,99.41444474437927,99.77225637421306,99.02151840499174,98.61522475448623,98.93209471812426,98.83211742692453,97.75506484955045,98.00578691760694,97.6009501462332,96.75310612224528,96.42654708982462,97.52721387935239,81.4345784858202,2.0073473718678505,11.097379321544953,14.2992075894005
200p_5.8-2.2Gyr_20000M_1centerM_46S_250steps_123seeds,8.461653472714147,88.64766408989783,98.54349495482435,99.405406648117,99.405406648117,99.76368962200992,99.00328511689894,98.57125707492993,98.91470584151469,98.81017407759019,97.72741457184785,97.94301083324108,97.95794963272905,96.70549321515384,96.36091693091498,97.48859487498315,81.68351307818136,2.0064523943811166,11.074079766224301,14.292832275864837
200p_5.8-2.2Gyr_15000M_1centerM_44S_250steps_123seeds,7.78741169877533,86.87093014220832,98.30920526505858,99.35159355387722,99.35159355387722,99.70888645336437,98.89373097256258,98.30920526505858,98.81120170617442,98.67836700404303,97.44659609081684,97.42199785872319,99.89598167110871,96.18976132790334,95.84288063275382,97.18847201415633,83.24083798688115,2.0011182381882153,10.92831867485362,14.254834763433491
200p_5.8-2.2Gyr_10000M_1centerM_42S_250steps_123seeds,15.002608740314898,87.76336105337221,97.75572383267223,99.23632470248778,99.23632470248778,99.57046236372643,98.65621386037243,97.75572383267223,98.58994697236533,98.39281510717248,96.45314754097363,95.48238825318506,95.40340472477715,94.30455191638035,94.27819658654182,96.27818119450127,86.73797151698187,1.989851930156728,10.600997126749647,14.17457995573747
200p_5.8-2.2Gyr_9000M_1centerM_39S_250steps_123seeds,9.012632502925399,89.98659978787491,98.63658242208366,99.42995756565851,99.4299575656585,99.78664792889018,99.0529389462065,98.69332831281247,98.96201033789363,98.86994726431521,97.80010810817612,98.09332931360616,96.92465345254504,96.83067359888325,96.51852553514622,97.58209842148284,80.92115134260929,2.008937197099502,11.145434611944331,14.310532605357805
200p_5.8-2.2Gyr_8000M_1centerM_38S_250steps_123seeds,9.28533425881858,93.46600524388165,98.67472194943213,99.44129880727334,99.44129880727336,99.79677898840913,99.07569809045833,98.74950345357364,98.98386080741375,98.89734955863665,97.83396761462903,98.14411585992147,96.45416043144722,96.88902411741846,96.57111846583182,97.61451766891318,80.58479577780312,2.0100806617263074,11.176916516549378,14.318678000768173
200p_5.8-2.2Gyr_7000M_1centerM_37S_250steps_123seeds,9.29273320654434,89.6990791420236,98.67453840163661,99.4412203602689,99.4412203602689,99.79672551867024,99.07557650133005,98.74950320234022,98.9837191174221,98.89720473216039,97.83335580939709,98.14306737247371,96.44772068928086,96.88795980582903,96.56998858881796,97.61384392127214,80.57388302403649,2.010080656612364,11.17793791862803,14.31867796433933
200p_5.8-2.2Gyr_6000M_1centerM_36S_250steps_123seeds,8.9368513172073,89.2549579495871,98.62164280524358,99.42543535844287,99.42543535844288,99.78258213371772,99.0439575845108,98.67220115351485,98.95332959317565,98.85913974704259,97.78539199085502,98.06808290105477,97.08085665300574,96.80529216478892,96.49213003891371,97.56614322852987,81.01251649782527,2.008507146386778,11.136883098600432,14.307469167259649
200p_5.8-2.2Gyr_5500M_1centerM_35S_250steps_123seeds,10.250136308347038,90.6391240507562,98.79317223942525,99.47719880981425,99.47719880981425,99.82694406287303,99.14705152399733,98.92827946451233,99.05306513356749,98.9832906898967,97.86334244090345,98.2241298516793,94.9473363293176,96.91843081788777,96.64216365879433,97.66650767159216,79.51843274783626,2.013719709922002,11.27672500107114,14.344600522354284
200p_5.8-2.2Gyr_5000M_1centerM_34S_250steps_123seeds,11.900558124642998,91.79191152231509,98.93845308233358,99.52979396049462,99.52979396049462,99.86579923045946,99.2488839383193,99.19052564283821,99.15449918268831,99.10602897986057,97.84466013190097,98.12403368104374,92.74900871296165,96.83836908121587,96.48282409425012,97.60164596435156,78.0201787093989,2.0190578225527385,11.416957230436491,14.382626218211538
200p_5.8-2.2Gyr_4500M_1centerM_34S_250steps_123seeds,8.926166700446444,92.66762195208932,98.61685603825072,99.42394961548767,99.42394961548766,99.7812625032798,99.04106059608112,98.66585051612793,98.95049202555145,98.85565621496556,97.77997916945144,98.05868151757356,97.11739289592676,96.7959411348549,96.48231870321105,97.5602284170461,81.0223881487243,2.008377876942835,11.13595914072842,14.306548324838547
200p_5.8-2.2Gyr_4000M_1centerM_33S_250steps_123seeds,9.649324575834328,90.03651819955314,98.71651065941546,99.45358521135395,99.45358521135397,99.80750702439258,99.10042580506679,98.81261552372898,99.00758898893505,98.92713567707398,97.84311908478331,98.18043753060984,95.88890759605151,96.89773468125007,96.6065532368368,97.63797625514988,80.15050095688774,2.0113653299758085,11.217565251260822,14.327829250940699
200p_5.8-2.2Gyr_3500M_1centerM_32S_250steps_123seeds,10.204441075706,90.55552961161317,98.78365862793068,99.473748853478,99.47374885347803,99.82424131420633,99.14041675009705,98.91318390767698,99.0464628966158,98.97530615287394,97.85700352483042,98.21510298923776,95.03902097127774,96.90906287324182,96.63402079687634,97.66058454299815,79.55128303906244,2.0134124345858075,11.273650309159246,14.342411666613158
200p_5.8-2.2Gyr_3000M_1centerM_31S_250steps_123seeds,10.364342892508333,90.6721659365711,98.79698350548848,99.47857648643667,99.47857648643664,99.82813199875368,99.14998408141327,98.93799471099332,99.05578829614238,98.98683543777034,97.858987202621,98.21529175955763,94.81736994128815,96.90927189230403,96.63077023154071,97.66070825430427,79.38635960804748,2.0139174671601894,11.289086663617486,14.346009233094028
200p_5.8-2.2Gyr_1500M_1centerM_28S_250steps_123seeds,9.510862447786621,90.02423053913036,98.16630833955682,99.32092567110004,99.32092567110004,99.67519390659287,98.83146525577801,98.16630833955682,98.75241103453189,98.60350466024954,97.19312273157381,97.02607130845611,98.82116607086245,95.71076875061331,95.48426069440495,96.9802843526819,83.93404687732308,1.9982095213185018,10.863436334723943,14.234114709235735
200p_5.8-2.2Gyr_800M_1centerM_24S_250steps_123seeds,9.587364094271962,92.877076228428,98.67183783488966,99.43963244228406,99.43963244228406,99.79585309297747,99.07359487697299,98.75512441509201,98.9809751475458,98.89487151239062,97.81076620392113,98.10921735227,96.1685750338717,96.84726387123956,96.533109862533,97.59219352534755,80.17756352959773,2.0101950783628806,11.21503227300338,14.31949304018834
200p_5.8-2.2Gyr_600M_1centerM_23S_250steps_123seeds,8.227098149007304,91.6726045847143,98.42398479955997,99.3739933496432,99.3739933496432,99.73326147844662,98.94105741007894,98.43268094473812,98.85462744135563,98.73535342700644,97.58664073896297,97.67472484052291,98.84315120734567,96.45418074816988,96.0909285756064,97.32983591573426,82.06883067905486,2.0036316288103166,11.03801515715403,14.272738736987025
200p_5.8-2.2Gyr_550M_1centerM_22S_250steps_123seeds,11.58283053971681,93.26843245880242,98.85958543492347,99.50131289824375,99.50131289824375,99.84609156128329,99.19562092918702,99.0703056850476,99.10004969249539,99.04190438115955,97.82431565085113,98.1130290085128,93.36838400968145,96.82569405159906,96.49381360629484,97.59462171576908,78.15434734301498,2.0166107032877587,11.404399435750012,14.365194324331899
200p_5.8-2.2Gyr_500M_1centerM_22S_250steps_123seeds,8.981494844375533,92.37524098023154,98.56650317158719,99.4085975940503,99.40859759405029,99.76764359671105,99.011658871168,98.60655970977076,98.9213133495084,98.82032762028108,97.71702134377713,97.94747486424268,97.32649010667382,96.68668261276619,96.36765296377185,97.49132145215351,80.92628175300416,2.0071709918537093,11.144954420422216,14.297951157916756
200p_5.8-2.2Gyr_400M_1centerM_21S_250steps_123seeds,9.284152560223163,92.51876160959716,98.5997212506484,99.41767682858239,99.41767682858237,99.77634234608736,99.03033565136198,98.65540466075723,98.93888550073356,98.84282357523718,97.73971520080991,97.99442601941469,96.84483544039817,96.72540153635632,96.41583801529785,97.52018023432827,80.53230841075273,2.0081652479053056,11.181829181762462,14.305033675809794
200p_5.8-2.2Gyr_300M_1centerM_20S_250steps_123seeds,8.570557446219368,93.55278016841193,98.45411427070077,99.38016732959454,99.38016732959453,99.74006998917595,98.95465954448284,98.4731129483796,98.86673754492156,98.75175609366055,97.62486526410652,97.7303318930673,98.32424281074667,96.52773051832403,96.14810000997558,97.36195650663856,81.550053139918,2.0044546363778712,11.08657122908273,14.278601377515038
200p_5.8-2.2Gyr_200M_1centerM_19S_250steps_123seeds,12.237454566246996,91.17590669066455,97.9405536868103,99.2711231371551,99.27112313715512,99.61666199741559,98.73053572479749,97.9405536868103,98.65714308085397,98.48220962269012,96.7952130859003,96.25629030650371,97.22417383375854,94.9621274120544,94.85420080995958,96.6119340463303,84.90822636092682,1.9936142064469304,10.772255962582099,14.20138028458749
200p_5.8-2.2Gyr_150M_1centerM_18S_250steps_123seeds,12.818908844949192,90.74544850117157,97.89285627099804,99.26048273447368,99.26048273447367,99.60352554556866,98.70896757213328,97.89285627099804,98.63680994726231,98.45629542932463,96.71131544138598,96.07213650382172,96.89535920907025,94.8045796793678,94.7140442968654,96.52960453470534,85.11232228364047,1.9926433088749378,10.753153176597712,14.194464159294713
200p_5.8-2.2Gyr_100M_1centerM_17S_250steps_123seeds,17.211923003440134,87.49798714114341,97.57236501088423,99.19342921118168,99.19342921118171,99.51365217134922,98.57010865816687,97.57236501088423,98.50830396008497,98.28942196877249,96.13406941262598,94.61712172077061,94.26592061609121,93.71055268214718,93.70488566382187,95.93736268039956,87.26585154577234,1.9861195972442263,10.55158908820904,14.14799292657821
200p_5.8-2.2Gyr_90M_1centerM_16S_250steps_123seeds,8.796328696142638,94.01420279974224,98.17426553859474,99.31436835582724,99.31436835582723,99.67015889651772,98.82244301429431,98.17426553859474,98.74071898927643,98.59279174206692,97.22962087959769,97.01052456736613,99.61870617440964,95.7985306043376,95.48103829252882,96.9724015911156,82.77881193504743,1.9983714928864413,10.971562972290046,14.235268503096233
200p_5.8-2.2Gyr_80M_1centerM_15S_250steps_123seeds,14.575265561093815,87.57592646083945,98.85674735765275,99.50164218760327,99.50164218760327,99.8481137290631,99.20092267771412,99.16487641456227,99.10243324005813,99.04861389538458,97.58218058302403,97.54362630363357,90.64459183022657,96.35925740236775,95.88490900269038,97.25559631982127,75.56898411752104,2.018535723545224,11.646381929725694,14.378907080111526
200p_5.8-2.2Gyr_150000M_1centerM_74S_250steps_123seeds,19.17707292474259,113.20727798709262,97.45428506901797,99.1725546768753,99.1725546768753,99.48190429334431,98.52417608861876,97.45428506901797,98.46785618017284,98.23417016394788,95.91110465464226,93.952332302852,92.97604064084467,93.27896319676445,93.28716909342849,95.69379467288188,88.8502315707344,1.9837160387514516,10.403295716482782,14.130871335007603
200p_5.8-2.2Gyr_150000M_1centerM_73S_250steps_123seeds,17.023083192606407,107.54119219759122,97.60940509898934,99.2056541870985,99.20565418709849,99.52882739535727,98.5925934706514,97.60940509898934,98.53116933725525,98.31636341899927,96.18967917648867,94.78000991941005,94.20956109126901,93.80528264647516,93.80387897983506,95.99930343976943,87.77733384831156,1.9868735611853585,10.503715829251696,14.15336373935345
200p_5.8-2.2Gyr_150000M_1centerM_72S_250steps_123seeds,14.583817179725813,107.98824982514039,97.7881734973137,99.24346192536113,99.24346192536115,99.57972019695877,98.67077406654437,97.7881734973137,98.60358414310652,98.41030725275252,96.51070761707349,95.62634216251988,95.64173669357785,94.41282441173325,94.37964484258504,96.33795922222198,86.5833610583992,1.9905124544236268,10.615468216921284,14.179285157110481
200p_5.8-2.2Gyr_150000M_1centerM_71S_250steps_123seeds,11.831158050877704,84.9634148508123,97.99489446150909,99.28678997182173,99.28678997182175,99.63440825260223,98.76026821032505,97.99489446150909,98.68668147568368,98.51787561024051,96.88181752339366,96.4595983702257,97.30973280958034,95.11629377573307,95.008207193693,96.70521530482118,85.25038366113797,1.9947203319113143,10.74023103238249,14.209259696918815
200p_5.8-2.2Gyr_100000M_1centerM_69S_250steps_123seeds,20.7640131848366,106.84507449709557,97.34125974309019,99.14822752986667,99.14822752986669,99.44604983559357,98.47396359713112,97.34125974309019,98.42138153835123,98.17385860345148,95.70818913935167,93.29555827521975,92.08454848765,92.89622142153124,92.90335513160949,95.46599406729293,89.65371846134435,1.9814153687329985,10.328091675615596,14.114482662748074
200p_5.8-2.2Gyr_100000M_1centerM_68S_250steps_123seeds,18.647433097883663,107.24047094388504,97.49213631841779,99.18064133905125,99.18064133905123,99.49357746833681,98.54089664577937,97.49213631841779,98.48331907454127,98.25425614313325,95.97911797201398,94.16235487146471,93.27741267388912,93.40742367737973,93.41455807867065,95.76922802139892,88.5809000220398,1.9844865141642876,10.428504367714757,14.136359766170576
200p_5.8-2.2Gyr_100000M_1centerM_67S_250steps_123seeds,16.221378681157745,81.87510342153635,97.66765495487928,99.21798910950332,99.21798910950332,99.54576141129706,98.61811609440821,97.66765495487928,98.55478738625258,98.34702990835797,96.29433914614074,95.06860454535988,94.67665380193098,94.00329282838614,93.99423399703146,96.11146789293612,87.3790295509511,1.9880592573638487,10.540995955419694,14.161809968457492
