key.0_p,key.1_Gyr,key.2_M,key.3_centerM,key.4_S,key.5_steps,key.6_42,key.7_seeds,metrics.diff_pct,metrics.match_avg_pct,metrics.match_curve_error_max,metrics.match_curve_error_pct,metrics.match_curve_pct,metrics.match_curve_r2,metrics.match_curve_rmse_pct,metrics.match_end_pct,metrics.match_half_curve_pct,metrics.match_half_rmse_pct,metrics.match_hubble_curve_pct,metrics.match_hubble_curve_r2,metrics.match_hubble_end_pct,metrics.match_hubble_half_curve_pct,metrics.match_hubble_half_rmse_pct,metrics.match_hubble_rmse_pct,metrics.match_max_pct,results.a_final,results.radius_max_Gpc,results.size_final_Gpc
2000,5.8-13.8,3500,5,26,300,42,123,26.914444219204128,96.26679441893872,91.93819792162202,97.81854748172192,97.81854748172191,97.41152729784052,96.72197403469613,96.93819792162202,96.83110463372103,96.26679441893872,73.2606892309139,-410.16726115289515,-68.58955163855697,55.49252077455883,37.46290134040782,60.75706577671783,-69.68450517794548,2.1996357554462476,25.241686934372286,15.668961301364803
2000,5.8-13.8,3500,5,25,300,42,123,100.0,0.0,-882.2085467368801,55.135611957176934,55.135611957176906,-14962.844892109797,-150.05992504347,-877.2085467368801,14.068681830141536,-197.4169118836046,-457.6357422351852,-583376.2872638049,-4153.080531848579,-974.0184466118221,-2043.9072036406474,-1227.1401411854085,-24569.770144543345,22.028733266222932,2318.378592097383,156.92023927684758
2000,5.8-13.8,3000,5,27,300,42,123,36.40182766910709,56.624606776770534,93.42181789076047,96.45275330984084,96.45275330984083,93.87368052534212,94.95698319990349,94.56965195685068,94.34236744730953,94.14749588475048,87.9710297168035,45.9730580032382,67.61585739500637,85.74808443558292,84.0150565801487,87.2294273203919,46.469311773119635,1.9249983233994052,14.37002680033304,13.712599533743346
2000,5.8-13.8,3000,5,26,300,42,123,23.55270423277311,95.51321926631977,94.58144241923577,97.10706446501503,97.107064465015,96.28786514709414,96.07443234124094,98.48535160673957,95.59484294448417,95.51321926631977,84.45248007751461,-15.978314816340134,26.56056960685372,78.65325704142307,72.52296991167432,81.28914742862037,19.200606957839838,2.0047037585469405,16.9222984245368,14.280375982977233
2000,5.8-13.8,3000,5,25,300,42,123,39.602388072804,95.29096224463524,88.2235384799418,97.65700640434939,97.65700640434939,96.01459417544515,95.93250647521249,93.2235384799418,96.50602616310499,95.29096224463524,66.12576115743887,-892.1660309727829,-169.25692910545223,41.50108394264068,12.176606931036488,45.2735399758835,-294.8169753493851,2.275248946879974,46.3134327029316,16.207586920408435
2000,5.8-13.8,3000,5,24,300,42,123,100.0,0.0,-757.6884486429833,57.81981913845301,57.81981913845302,-11757.270037667693,-121.86201342925202,-752.6884486429833,19.24888985064149,-163.8784719186176,-404.6664153272822,-423686.3557254328,-3808.3274304921433,-871.6808979406302,-1727.1189734700606,-1031.041824282055,-23318.916096661887,19.494083142210112,2201.3022837778412,138.86482505323255
2000,5.8-13.8,2500,5,26,300,42,123,36.00321033995846,94.19457219949481,93.46561703376163,96.47310111590652,96.47310111590653,93.96740913387912,94.99570929115475,94.69800125200423,94.3813631097083,94.19457219949481,87.88334183421433,44.94173217170903,66.07685570975553,85.57032022776207,83.75267065574509,87.10811413833635,45.22017724492029,1.9276109181681036,14.486942166601184,13.731210181540611
2000,5.8-13.8,2500,5,25,300,42,123,22.09409302636756,95.63056108894838,94.6707674923905,97.174968920327,97.17496892032702,96.46571161454239,96.16962242273792,98.9319697361461,95.7249865960492,95.63056108894838,83.86575810823626,-29.30930737552093,20.95914308040831,77.49090822197815,70.65676477273811,80.2430421851673,14.855362770743554,2.013794826691081,17.329000668522657,14.345135611741181
2000,5.8-13.8,2500,5,24,300,42,123,100.0,25.49813475044897,-157.50890956563364,89.65765982472259,89.65765982472256,-845.3646321338842,37.35444374003135,-152.50890956563364,81.00054662892262,25.49813475044897,-295.59308937430967,-460927.09356338775,-5320.68652351608,-659.4230853836806,-1805.7044085131074,-1079.691374841435,-11366.34981120251,7.277218825212568,1082.576771383918,51.83879188701686
2000,5.8-13.8,2000,5,25,300,42,123,37.29237983001094,94.03409344068052,93.2870215568634,96.40344573360751,96.40344573360751,93.64464244036222,94.86357927801696,94.30111683751701,94.24809655416979,94.03409344068052,88.06028193445837,46.97888779691192,69.91530523070001,85.94446288021669,84.29654455339485,87.34886189905434,47.49602282517882,1.9195321971760895,14.273929625854892,13.673661941439963
2000,5.8-13.8,2000,5,24,300,42,123,23.56557113990752,95.49752454325001,94.56041962215501,97.099924289812,97.099924289812,96.2635442072718,96.06159368782419,98.50572387997269,95.58148002030947,95.49752454325001,84.31250996144219,-19.394933797892655,24.61420785776221,78.39051106327739,72.04354897768557,81.01554520662816,16.59921105484095,2.0051184432899434,17.165781530592636,14.283329962596037
2000,5.8-13.8,2000,5,23,300,42,123,100.0,0.0,-1429.3890353899785,48.5965708424343,48.5965708424343,-33158.973063752936,-271.57373877228804,-1424.3890353899785,1.4476023811077496,-341.9446555223685,-1354.8073138356633,-9812855.805860043,-7203.622106653539,-2711.6100952638076,-8692.207813141064,-5342.5835071002375,-56056.499573628585,33.16678338545865,5265.445077477545,236.26141013154682
